Post_Text,Emotions
i can t relax my heart skips a beat now and then i feel other people s emotions i get irritated when i am pacing around not knowing what i need to do to feel better,anger
i feel like life is very delicate,love
i knew from high school and he s pretty fuckin chill says that the girl feels insulted and threatened by the blog that i wrote and would like me to apologize and if i offended her i m sorry,anger
i want to feel respected,joy
i loved the idea of recording a large chunk of your life for others to see in the future plus i adore the victorian style of it i feel it looks rather elegant and will also have an air of mystery about it when in like years time my niece nephew may read it and be all woah this is ancient,joy
i feel humiliated when mistress watches me mince into bed wearing my frilly pink bloomers and pink babydoll,sadness
i feel so remorseful for that day all those shits i said to you,sadness
i feel like im talented enough to really deliver the line and make the listener hear the,joy
i am feeling jealous i remind myself of this story and it keeps me on the path to better living,anger
i am now drunk again and feel fab,joy
i get to know about it the more guilty i feel for not being as faithful as these guys are,love
i still have cramps plus i get really dizzy when i stand up and my whole body is aching and i just generally feel extremely uncomfortable,fear
i like feeling devastated,sadness
im feeling gloomy as i have completed nothing though im supposed to complete many things,sadness
