Post_Text,Emotions
i admit that in the past ive done a lot of time scoffing and feeling superior to christians,joy
i feel offended used and disgusted,anger
ive hijacked a fantasy and i feel foolish,sadness
i just feel as though somehow shes become less likeable,joy
i woke up feeling rather devastated,sadness
i dont know if its easier to have a mental illness or watch someone you love battle with it but today i think the hardest thing is feeling helpless to stop it,sadness
im still feeling a bit shaken,fear
i feel like ive missed my calling to be a vet because i could spend all day every day visiting with gods precious and magnificent creatures,sadness
i feel rubbish today having a bad cold and cough really isn t ideal and the thought of attempting to leave the sofa fil,sadness
i buy a glamorous dress i might feel like a glamorous person dittmar explained,joy
i feel that tenure protects a lot of teachers that r innocent,joy
i also came away injury free and feeling amazing throughout the entire race,surprise
i feel like i do understand my divine nature as a daughter of god but clearly i dont,joy
i was so irritated because i just knew i wasnt pregnant and i was wasting my time and feeling lousy for no reason,sadness
ill even come out of it as one of those people who can have a small piece of dark chocolate here and there and feel completely satisfied when its gone,joy
i read in one horrific sitting made me feel ashamed of the world we live in,sadness
i am feeling somewhat melancholy over that,sadness
i feel like they take time to care for their flowers and are wonderfully loyal to their hive,love
i feel consistently dissatisfied disengaged disinterested and without any zest for what i m doing in my life i eat,anger
