Post_Text,Emotions
i feel shafted or greedy,anger
we had come back from a programme and we were all three girls staying over at another girls placce one of them started passing very nasty and outright bitchy remarks at me it was brought on by a male colleagues compliments to me,anger
i begin to feel a dull ache in my left side,sadness
i searched long and hard for a bad review telling me that i shouldnt buy into something i feel so apprehensive about but i only found that people loved and swore by f,fear
i feel like a greedy little traitor i m looking looking among these covers hey little snotface take me,anger
i learned in month of us manage to find another company and feel much peaceful without a boss who drunk and yell to his staffs,joy
i wanted the viewer to feel as though they were a spectator on this pleasant winter afternoon standing at the edge of this cliff peeking through the tree boughs,joy
i love the midcentury design and the vintage feel i think this is going to be perfect when paired with their current dresser which right now is white but may be red after i get my hands on it,joy
i did not feel troubled,sadness
i just feel like an awful mommy,sadness
i admittedly feel like crap and want to sleep all day and am so cranky i just want to yell at everyone,anger
